v1	I(V2)	I(V3)	I(V4)	I(V5)
Step Information: Run=1  (Run: 1/500)
3.330000000000000e-001	3.335194e-005	1.663383e-005	8.322699e-006	4.170650e-006
6.660000000000000e-001	6.670388e-005	3.326766e-005	1.664540e-005	8.341301e-006
9.990000000000001e-001	1.000558e-004	4.990149e-005	2.496809e-005	1.251195e-005
1.000000000000000e+000	1.001560e-004	4.995144e-005	2.499309e-005	1.252448e-005
Step Information: Run=437  (Run: 437/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326897e-005	1.663865e-005	8.316532e-006	4.157380e-006
6.660000000000000e-001	6.653793e-005	3.327730e-005	1.663306e-005	8.314761e-006
9.990000000000001e-001	9.980690e-005	4.991595e-005	2.494960e-005	1.247214e-005
1.000000000000000e+000	9.990681e-005	4.996592e-005	2.497457e-005	1.248463e-005
Step Information: Run=438  (Run: 438/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330339e-005	1.661661e-005	8.310223e-006	4.163979e-006
6.660000000000000e-001	6.660679e-005	3.323321e-005	1.662045e-005	8.327958e-006
9.990000000000001e-001	9.991018e-005	4.984982e-005	2.493067e-005	1.249194e-005
1.000000000000000e+000	1.000102e-004	4.989972e-005	2.495562e-005	1.250444e-005
Step Information: Run=439  (Run: 439/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.319067e-005	1.667722e-005	8.316558e-006	4.166625e-006
6.660000000000000e-001	6.638133e-005	3.335444e-005	1.663312e-005	8.333251e-006
9.990000000000001e-001	9.957200e-005	5.003167e-005	2.494967e-005	1.249988e-005
1.000000000000000e+000	9.967167e-005	5.008175e-005	2.497465e-005	1.251239e-005
Step Information: Run=440  (Run: 440/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325557e-005	1.668610e-005	8.310784e-006	4.163028e-006
6.660000000000000e-001	6.651114e-005	3.337219e-005	1.662157e-005	8.326057e-006
9.990000000000001e-001	9.976672e-005	5.005829e-005	2.493235e-005	1.248908e-005
1.000000000000000e+000	9.986659e-005	5.010840e-005	2.495731e-005	1.250159e-005
Step Information: Run=441  (Run: 441/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.317043e-005	1.665307e-005	8.355381e-006	4.157403e-006
6.660000000000000e-001	6.634086e-005	3.330613e-005	1.671076e-005	8.314805e-006
9.990000000000001e-001	9.951129e-005	4.995920e-005	2.506614e-005	1.247221e-005
1.000000000000000e+000	9.961089e-005	5.000921e-005	2.509123e-005	1.248469e-005
Step Information: Run=442  (Run: 442/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326693e-005	1.663235e-005	8.333762e-006	4.150866e-006
6.660000000000000e-001	6.653386e-005	3.326470e-005	1.666752e-005	8.301732e-006
9.990000000000001e-001	9.980080e-005	4.989705e-005	2.500128e-005	1.245260e-005
1.000000000000000e+000	9.990070e-005	4.994699e-005	2.502631e-005	1.246506e-005
Step Information: Run=443  (Run: 443/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328633e-005	1.661960e-005	8.333070e-006	4.151788e-006
6.660000000000000e-001	6.657267e-005	3.323920e-005	1.666614e-005	8.303576e-006
9.990000000000001e-001	9.985900e-005	4.985880e-005	2.499921e-005	1.245536e-005
1.000000000000000e+000	9.995897e-005	4.990871e-005	2.502423e-005	1.246783e-005
Step Information: Run=444  (Run: 444/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332490e-005	1.668246e-005	8.316394e-006	4.176356e-006
6.660000000000000e-001	6.664981e-005	3.336491e-005	1.663279e-005	8.352713e-006
9.990000000000001e-001	9.997471e-005	5.004737e-005	2.494918e-005	1.252907e-005
1.000000000000000e+000	1.000748e-004	5.009746e-005	2.497416e-005	1.254161e-005
Step Information: Run=445  (Run: 445/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.327014e-005	1.663916e-005	8.324215e-006	4.155850e-006
6.660000000000000e-001	6.654028e-005	3.327832e-005	1.664843e-005	8.311699e-006
9.990000000000001e-001	9.981042e-005	4.991748e-005	2.497264e-005	1.246755e-005
1.000000000000000e+000	9.991033e-005	4.996745e-005	2.499764e-005	1.248003e-005
Step Information: Run=446  (Run: 446/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328651e-005	1.667492e-005	8.310341e-006	4.161574e-006
6.660000000000000e-001	6.657301e-005	3.334984e-005	1.662068e-005	8.323147e-006
9.990000000000001e-001	9.985951e-005	5.002476e-005	2.493103e-005	1.248472e-005
1.000000000000000e+000	9.995947e-005	5.007484e-005	2.495598e-005	1.249722e-005
Step Information: Run=447  (Run: 447/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.327786e-005	1.668418e-005	8.324242e-006	4.161167e-006
6.660000000000000e-001	6.655572e-005	3.336836e-005	1.664848e-005	8.322334e-006
9.990000000000001e-001	9.983359e-005	5.005254e-005	2.497273e-005	1.248350e-005
1.000000000000000e+000	9.993352e-005	5.010264e-005	2.499772e-005	1.249600e-005
Step Information: Run=448  (Run: 448/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328066e-005	1.668409e-005	8.301168e-006	4.167971e-006
6.660000000000000e-001	6.656133e-005	3.336818e-005	1.660234e-005	8.335942e-006
9.990000000000001e-001	9.984199e-005	5.005227e-005	2.490350e-005	1.250391e-005
1.000000000000000e+000	9.994193e-005	5.010237e-005	2.492843e-005	1.251643e-005
Step Information: Run=449  (Run: 449/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.334269e-005	1.664071e-005	8.328104e-006	4.161529e-006
6.660000000000000e-001	6.668539e-005	3.328142e-005	1.665621e-005	8.323058e-006
9.990000000000001e-001	1.000281e-004	4.992212e-005	2.498431e-005	1.248459e-005
1.000000000000000e+000	1.001282e-004	4.997210e-005	2.500932e-005	1.249708e-005
Step Information: Run=450  (Run: 450/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.321298e-005	1.662947e-005	8.323474e-006	4.171432e-006
6.660000000000000e-001	6.642596e-005	3.325893e-005	1.664695e-005	8.342863e-006
9.990000000000001e-001	9.963894e-005	4.988840e-005	2.497042e-005	1.251429e-005
1.000000000000000e+000	9.973868e-005	4.993833e-005	2.499542e-005	1.252682e-005
Step Information: Run=451  (Run: 451/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.331937e-005	1.659381e-005	8.305890e-006	4.163162e-006
6.660000000000000e-001	6.663875e-005	3.318761e-005	1.661178e-005	8.326323e-006
9.990000000000001e-001	9.995813e-005	4.978141e-005	2.491767e-005	1.248948e-005
1.000000000000000e+000	1.000582e-004	4.983124e-005	2.494261e-005	1.250199e-005
Step Information: Run=452  (Run: 452/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.318493e-005	1.667230e-005	8.325643e-006	4.165041e-006
6.660000000000000e-001	6.636987e-005	3.334460e-005	1.665129e-005	8.330083e-006
9.990000000000001e-001	9.955480e-005	5.001689e-005	2.497693e-005	1.249512e-005
1.000000000000000e+000	9.965445e-005	5.006696e-005	2.500193e-005	1.250763e-005
Step Information: Run=453  (Run: 453/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.325771e-005	1.661663e-005	8.327192e-006	4.150109e-006
6.660000000000000e-001	6.651541e-005	3.323326e-005	1.665438e-005	8.300219e-006
9.990000000000001e-001	9.977313e-005	4.984990e-005	2.498157e-005	1.245033e-005
1.000000000000000e+000	9.987300e-005	4.989980e-005	2.500658e-005	1.246279e-005
Step Information: Run=454  (Run: 454/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328365e-005	1.665041e-005	8.318551e-006	4.175829e-006
6.660000000000000e-001	6.656729e-005	3.330082e-005	1.663710e-005	8.351658e-006
9.990000000000001e-001	9.985094e-005	4.995123e-005	2.495565e-005	1.252749e-005
1.000000000000000e+000	9.995089e-005	5.000123e-005	2.498063e-005	1.254003e-005
Step Information: Run=455  (Run: 455/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328167e-005	1.666361e-005	8.299189e-006	4.164131e-006
6.660000000000000e-001	6.656335e-005	3.332721e-005	1.659838e-005	8.328262e-006
9.990000000000001e-001	9.984503e-005	4.999082e-005	2.489757e-005	1.249239e-005
1.000000000000000e+000	9.994497e-005	5.004086e-005	2.492249e-005	1.250490e-005
Step Information: Run=456  (Run: 456/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.345621e-005	1.667256e-005	8.316970e-006	4.162819e-006
6.660000000000000e-001	6.691241e-005	3.334512e-005	1.663394e-005	8.325638e-006
9.990000000000001e-001	1.003686e-004	5.001769e-005	2.495091e-005	1.248846e-005
1.000000000000000e+000	1.004691e-004	5.006776e-005	2.497589e-005	1.250096e-005
Step Information: Run=457  (Run: 457/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.341374e-005	1.663669e-005	8.327123e-006	4.164169e-006
6.660000000000000e-001	6.682747e-005	3.327338e-005	1.665425e-005	8.328338e-006
9.990000000000001e-001	1.002412e-004	4.991007e-005	2.498137e-005	1.249251e-005
1.000000000000000e+000	1.003416e-004	4.996003e-005	2.500638e-005	1.250501e-005
Step Information: Run=458  (Run: 458/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.338772e-005	1.663104e-005	8.333202e-006	4.172602e-006
6.660000000000000e-001	6.677544e-005	3.326208e-005	1.666640e-005	8.345203e-006
9.990000000000001e-001	1.001631e-004	4.989313e-005	2.499961e-005	1.251780e-005
1.000000000000000e+000	1.002634e-004	4.994307e-005	2.502463e-005	1.253033e-005
Step Information: Run=459  (Run: 459/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.329733e-005	1.662805e-005	8.295435e-006	4.183936e-006
6.660000000000000e-001	6.659466e-005	3.325610e-005	1.659087e-005	8.367872e-006
9.990000000000001e-001	9.989199e-005	4.988414e-005	2.488631e-005	1.255181e-005
1.000000000000000e+000	9.999199e-005	4.993407e-005	2.491122e-005	1.256437e-005
Step Information: Run=460  (Run: 460/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.322185e-005	1.665855e-005	8.314933e-006	4.160064e-006
6.660000000000000e-001	6.644370e-005	3.331711e-005	1.662987e-005	8.320128e-006
9.990000000000001e-001	9.966554e-005	4.997566e-005	2.494480e-005	1.248019e-005
1.000000000000000e+000	9.976531e-005	5.002569e-005	2.496977e-005	1.249268e-005
Step Information: Run=461  (Run: 461/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.324783e-005	1.665698e-005	8.297096e-006	4.154745e-006
6.660000000000000e-001	6.649567e-005	3.331395e-005	1.659419e-005	8.309489e-006
9.990000000000001e-001	9.974350e-005	4.997092e-005	2.489129e-005	1.246423e-005
1.000000000000000e+000	9.984335e-005	5.002095e-005	2.491620e-005	1.247671e-005
Step Information: Run=462  (Run: 462/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.331687e-005	1.668511e-005	8.295750e-006	4.171933e-006
6.660000000000000e-001	6.663374e-005	3.337023e-005	1.659150e-005	8.343865e-006
9.990000000000001e-001	9.995061e-005	5.005534e-005	2.488725e-005	1.251580e-005
1.000000000000000e+000	1.000507e-004	5.010545e-005	2.491216e-005	1.252833e-005
Step Information: Run=463  (Run: 463/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.337981e-005	1.665063e-005	8.324580e-006	4.170212e-006
6.660000000000000e-001	6.675961e-005	3.330126e-005	1.664916e-005	8.340424e-006
9.990000000000001e-001	1.001394e-004	4.995189e-005	2.497374e-005	1.251064e-005
1.000000000000000e+000	1.002397e-004	5.000189e-005	2.499874e-005	1.252316e-005
Step Information: Run=464  (Run: 464/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328385e-005	1.669015e-005	8.320848e-006	4.166023e-006
6.660000000000000e-001	6.656770e-005	3.338030e-005	1.664170e-005	8.332046e-006
9.990000000000001e-001	9.985155e-005	5.007046e-005	2.496254e-005	1.249807e-005
1.000000000000000e+000	9.995150e-005	5.012058e-005	2.498753e-005	1.251058e-005
Step Information: Run=465  (Run: 465/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.317331e-005	1.660776e-005	8.310079e-006	4.162141e-006
6.660000000000000e-001	6.634661e-005	3.321553e-005	1.662016e-005	8.324281e-006
9.990000000000001e-001	9.951992e-005	4.982329e-005	2.493024e-005	1.248642e-005
1.000000000000000e+000	9.961954e-005	4.987316e-005	2.495519e-005	1.249892e-005
Step Information: Run=466  (Run: 466/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.324580e-005	1.666078e-005	8.315359e-006	4.166055e-006
6.660000000000000e-001	6.649160e-005	3.332156e-005	1.663072e-005	8.332110e-006
9.990000000000001e-001	9.973741e-005	4.998235e-005	2.494608e-005	1.249817e-005
1.000000000000000e+000	9.983724e-005	5.003238e-005	2.497105e-005	1.251068e-005
Step Information: Run=467  (Run: 467/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.332569e-005	1.659408e-005	8.339908e-006	4.173869e-006
6.660000000000000e-001	6.665137e-005	3.318817e-005	1.667982e-005	8.347739e-006
9.990000000000001e-001	9.997706e-005	4.978225e-005	2.501972e-005	1.252161e-005
1.000000000000000e+000	1.000771e-004	4.983208e-005	2.504477e-005	1.253414e-005
Step Information: Run=468  (Run: 468/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.323381e-005	1.667399e-005	8.335942e-006	4.152284e-006
6.660000000000000e-001	6.646762e-005	3.334799e-005	1.667188e-005	8.304567e-006
9.990000000000001e-001	9.970143e-005	5.002198e-005	2.500782e-005	1.245685e-005
1.000000000000000e+000	9.980123e-005	5.007206e-005	2.503286e-005	1.246932e-005
Step Information: Run=469  (Run: 469/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.329255e-005	1.664135e-005	8.331059e-006	4.160566e-006
6.660000000000000e-001	6.658510e-005	3.328270e-005	1.666212e-005	8.321133e-006
9.990000000000001e-001	9.987764e-005	4.992405e-005	2.499318e-005	1.248170e-005
1.000000000000000e+000	9.997762e-005	4.997403e-005	2.501819e-005	1.249419e-005
Step Information: Run=470  (Run: 470/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.323653e-005	1.663125e-005	8.342354e-006	4.156658e-006
6.660000000000000e-001	6.647307e-005	3.326250e-005	1.668471e-005	8.313315e-006
9.990000000000001e-001	9.970961e-005	4.989375e-005	2.502706e-005	1.246997e-005
1.000000000000000e+000	9.980941e-005	4.994370e-005	2.505211e-005	1.248246e-005
Step Information: Run=471  (Run: 471/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330151e-005	1.663349e-005	8.333801e-006	4.154243e-006
6.660000000000000e-001	6.660302e-005	3.326698e-005	1.666760e-005	8.308486e-006
9.990000000000001e-001	9.990453e-005	4.990047e-005	2.500140e-005	1.246273e-005
1.000000000000000e+000	1.000045e-004	4.995042e-005	2.502643e-005	1.247520e-005
Step Information: Run=472  (Run: 472/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.336071e-005	1.663202e-005	8.323397e-006	4.171035e-006
6.660000000000000e-001	6.672141e-005	3.326405e-005	1.664679e-005	8.342070e-006
9.990000000000001e-001	1.000821e-004	4.989607e-005	2.497019e-005	1.251311e-005
1.000000000000000e+000	1.001823e-004	4.994602e-005	2.499519e-005	1.252563e-005
Step Information: Run=473  (Run: 473/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330121e-005	1.665916e-005	8.303528e-006	4.166107e-006
6.660000000000000e-001	6.660243e-005	3.331832e-005	1.660706e-005	8.332215e-006
9.990000000000001e-001	9.990365e-005	4.997748e-005	2.491059e-005	1.249832e-005
1.000000000000000e+000	1.000037e-004	5.002751e-005	2.493552e-005	1.251083e-005
Step Information: Run=474  (Run: 474/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326825e-005	1.660681e-005	8.318829e-006	4.164969e-006
6.660000000000000e-001	6.653649e-005	3.321361e-005	1.663766e-005	8.329937e-006
9.990000000000001e-001	9.980474e-005	4.982042e-005	2.495649e-005	1.249491e-005
1.000000000000000e+000	9.990465e-005	4.987029e-005	2.498147e-005	1.250741e-005
Step Information: Run=475  (Run: 475/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.328022e-005	1.663694e-005	8.324391e-006	4.166068e-006
6.660000000000000e-001	6.656043e-005	3.327387e-005	1.664878e-005	8.332136e-006
9.990000000000001e-001	9.984065e-005	4.991081e-005	2.497317e-005	1.249820e-005
1.000000000000000e+000	9.994059e-005	4.996077e-005	2.499817e-005	1.251071e-005
Step Information: Run=476  (Run: 476/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.330881e-005	1.666500e-005	8.335694e-006	4.139669e-006
6.660000000000000e-001	6.661763e-005	3.333001e-005	1.667139e-005	8.279339e-006
9.990000000000001e-001	9.992644e-005	4.999501e-005	2.500708e-005	1.241901e-005
1.000000000000000e+000	1.000265e-004	5.004506e-005	2.503212e-005	1.243144e-005
Step Information: Run=477  (Run: 477/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.339772e-005	1.665876e-005	8.357966e-006	4.171079e-006
6.660000000000000e-001	6.679544e-005	3.331752e-005	1.671593e-005	8.342157e-006
9.990000000000001e-001	1.001932e-004	4.997628e-005	2.507390e-005	1.251324e-005
1.000000000000000e+000	1.002935e-004	5.002631e-005	2.509900e-005	1.252576e-005
Step Information: Run=478  (Run: 478/500)
0.000000000000000e+000	0.000000e+000	0.000000e+000	0.000000e+000	0.000000e+000
3.330000000000000e-001	3.326071e-005	1.665813e-005	8.350647e-006	4.161206e-006
6.660000000000000e-001	6.652142e-005	3.331627e-005	1.670129e-005	8.322412e-006
